zipcode,sex,age,street_name,unit,marital_status,education_level,bachelors_field,ethnic_background,occupation,last_name,first_name,middle_name,street_number,city,state,country,county,uuid
1915,Female,38,General Turner Hill Rd,,divorced,bachelors,arts_humanities,white,police_officer,Conklin,Veto,A,93,Beverly,MA,USA,Essex County,4dbaaddc-dcd5-4116-909c-e74497d653ec
90806,Female,43,Halverson Wy,Apt 319,married_present,less_than_9th,no_degree,mexican,police_officer,Roa,Jenny,,51,Long Beach,CA,USA,Los Angeles County,09960c58-e74a-472d-8a74-86b3cabe5eef
99001,Male,25,Smalley Ln,,separated,9th_12th_no_diploma,no_degree,white,police_officer,Madison,Carlton,Adam,327,Airway Heights,WA,USA,Spokane County,c8c1b973-9b5d-443e-8721-b729f453201b
98294,Male,66,SW Alder St,,married_present,less_than_9th,no_degree,white,police_officer,Jones,Gregg,Anderson,112,Sultan,WA,USA,Snohomish County,3d129697-dbe0-4ead-afc6-eab558f69a09
30238,Female,63,Flyfisher Trl,Apt 603,married_present,high_school,no_degree,black,police_officer,Meadows,Victoria,Lynette,257,Jonesboro,GA,USA,Fayette County,17917b79-d26d-4fd6-b76c-37f3fe079be0
11725,Male,53,Emerson Avenue,,married_present,some_college,no_degree,white,police_officer,Porter,James,Scott,170,Commack,NY,USA,Suffolk County,9f7190f4-9b92-4a80-8544-b8ea4f7ad6cc
47172,Female,28,Carlton,,never_married,bachelors,education,white,police_officer,Abele,Kathy,,13,Sellersburg,IN,USA,Floyd County,342e964a-aca4-42c8-be18-a37fbf464148
33493,Male,39,SE Saint Johns St,,never_married,high_school,no_degree,white,police_officer,Lewis,Robert,William,190,South Bay,FL,USA,Palm Beach County,f301d71f-e2c4-432e-85c0-bca183ebfe42
72396,Male,30,Roland Rickman Road,,married_present,some_college,no_degree,white,police_officer,Hunt,Robert,Peters,146,Wynne,AR,USA,Cross County,2dc3c395-e766-486e-81b5-c4275cfe0926
60827,Male,28,Island Lake,,never_married,some_college,no_degree,white,police_officer,Mavronicolas,Richard,W,23,Riverdale,IL,USA,Cook County,d07af1dc-4139-44ac-976d-20a7cf7b4e5a
19464,Male,59,Mary Jo Way,,married_present,high_school,no_degree,black,police_officer,Whitejackson,Zachary,Anthony,19,Pottstown,PA,USA,Chester County,a047a5fe-bf55-44c2-ae87-2370690d5ec9
92410,Male,22,Jamestown Ave,,never_married,high_school,no_degree,mexican,police_officer,Oliveros,Julio,,537,San Bernardino,CA,USA,San Bernardino County,cae66791-12b2-471f-8748-0ad578d9eb9e
21740,Male,20,Orchid Dr,,married_present,high_school,no_degree,white,police_officer,Ferebee,Clayton,,154,Hagerstown,MD,USA,Washington County,89f72ffe-5d6f-4dba-985c-c4b820759114
74401,Male,69,4th St W,,divorced,associates,no_degree,white,police_officer,Brooks,Christopher,Shane,140,Muskogee,OK,USA,Muskogee County,e66451f2-94dd-434e-99d5-5a1f4050851a
32305,Female,39,Lomax St,,never_married,high_school,no_degree,black,police_officer,Mohamedahmed,Monica,Samone,6,Tallahassee,FL,USA,Leon County,ba012792-f67b-49c9-8f3b-2e1504ddad60
58220,Male,64,4th Street South,,married_present,high_school,no_degree,white,police_officer,Williams,Randolf,Neil,226,Cavalier,ND,USA,Pembina County,29956f74-b0f9-43fe-a7d2-6cf7630faaa9
55112,Male,32,E 37th St N,,never_married,bachelors,arts_humanities,white,police_officer,Kashdin,Loy,R,392,Saint Paul,MN,USA,Ramsey County,bad616ba-0bf3-4282-a990-dd151c261cb4
4240,Female,36,Nouvelle Way,,married_present,some_college,no_degree,white,police_officer,White,Megan,Jane,898,Lewiston,ME,USA,Androscoggin County,dadf1f9c-7ca9-4675-80bb-3f344a0e79b3
78252,Male,37,Eaglemont Dr,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Bradshaw,Tom,Brian,386,San Antonio,TX,USA,Bexar County,8ef956d1-c9d8-419f-a6d2-bb0848a35b39
94520,Male,24,Fenner Ave,,never_married,some_college,no_degree,east asian,police_officer,Fung,Xing,Te,135,Concord,CA,USA,Contra Costa County,e7b0481c-9fa7-4f0a-b2c4-9a9a63dac3b1
80640,Male,61,Range Land Rd,,married_present,high_school,no_degree,white,police_officer,Shealy,Larry,Dean,27,Henderson,CO,USA,Adams County,87a93430-da96-49bd-9e18-b4284ccbefb9
95757,Male,44,Carlton Way,Apt 150,married_present,bachelors,arts_humanities,mexican,police_officer,Morales,Inaki,,643,Elk Grove,CA,USA,Sacramento County,589ce247-b36d-44d4-8475-962959de8c88
48187,Male,25,W Noelle La,,married_present,bachelors,education,white,police_officer,Niedbalski,Jayden,Bradley,310,Canton,MI,USA,Wayne County,06d87053-24ba-4127-9351-c0a2c258a605
95127,Female,71,W Myrtle St,,married_present,high_school,no_degree,white,police_officer,Rushton,Betty,E,67,San Jose,CA,USA,Santa Clara County,c38ede25-4cb0-441b-b2d6-83d8afa09564
92507,Female,23,Fallenwood,,never_married,high_school,no_degree,mexican,police_officer,Mendez,Daisy,,34,Riverside,CA,USA,Riverside County,155be5ea-7122-4331-a32d-fbac1633fdb9
54911,Male,25,Berkshire Ct,,never_married,some_college,no_degree,white,police_officer,Decesare,William,Joseph,502,Appleton,WI,USA,Outagamie County,4a1667c2-d125-433a-8dbb-c97bf23950b8
77554,Male,19,Sunrise Loop,,never_married,some_college,no_degree,mexican,police_officer,Calderon,Michael,,391,Galveston,TX,USA,Galveston County,33b0143d-9003-4bbf-8ecc-73b7aabc7575
94519,Male,32,Willow Ave,,married_present,high_school,no_degree,white,police_officer,Hasley,Joshua,G,176,Concord,CA,USA,Contra Costa County,4b076152-7c68-451b-b78e-b858d18403a7
54956,Male,26,S 96th St,,never_married,bachelors,arts_humanities,white,police_officer,Connelly,Bryant,Edward,67,Neenah,WI,USA,Outagamie County,e38b6aeb-fa0f-4339-bae3-5db15f2cefcf
33018,Male,48,Rollins Dr,,married_present,high_school,no_degree,cuban,police_officer,Bravo,Todd,Luis,61,Hialeah,FL,USA,Broward County,4896c133-8327-42bc-aa15-0cfee4be1df3
29575,Male,64,Morningside Dr,,widowed,associates,no_degree,white,police_officer,Medeiros,George,Lee,233,Myrtle Beach,SC,USA,Horry County,f3e4f74d-d67b-445a-943c-ac18b76ed906
46203,Male,25,Greenwood Ave,,never_married,high_school,no_degree,white,police_officer,Giovanni,Scott,L,75,Indianapolis,IN,USA,Marion County,afee24bd-6558-4030-8145-8599260ab746
84065,Male,35,N Helena Ct,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Stephan,Dan,Joseph,231,Riverton,UT,USA,Salt Lake County,932f2749-0f2e-427c-b05e-62941a679b67
76273,Male,43,11th Avenue,,married_present,high_school,no_degree,mexican,police_officer,Santana,Hector,,138,Whitesboro,TX,USA,Cooke County,58336d4f-8d52-4050-b090-46a2c1e862ba
19056,Female,35,Washington Loop,,married_present,bachelors,education,white,police_officer,Willingham,Donna,Agnes,35,Levittown,PA,USA,Bucks County,34d354ed-7821-4cc7-a9fb-852df16579df
62233,Male,28,S Mill St,,married_present,some_college,no_degree,white,police_officer,Deputy,Terry,Stjohn,303,Chester,IL,USA,Randolph County,86e73694-36ef-43d7-8874-1f43aeac4247
92553,Female,39,Snowline Dr,,never_married,high_school,no_degree,mexican,police_officer,Castillo,Maritza,,377,Moreno Valley,CA,USA,Riverside County,e5f85a74-3d04-4094-84b1-bdbe1d541e6e
55901,Female,39,65th St,,married_present,high_school,no_degree,black,police_officer,Taylor,Shakeera,N,164,Rochester,MN,USA,Olmsted County,574a94ee-1f69-4c3a-bc6a-3efdbb15c5b2
92886,Male,64,E Wrenwood Ln,,married_present,graduate,business,mexican,police_officer,Lopez,Felipe,,136,Yorba Linda,CA,USA,Orange County,c86be906-ca81-4784-9f6f-586e98f24e2b
93614,Female,58,Frisius Dr,,married_present,high_school,no_degree,white,police_officer,Watson,Judy,Marie,71,Coarsegold,CA,USA,Madera County,8ddb32d5-8f46-46ff-a3e4-be011490daa9
29631,Female,56,Cedar Ln,,never_married,graduate,education,white,police_officer,Knopf,Arianna,Kaye,132,Clemson,SC,USA,Anderson County,9529f15c-2c62-4af6-8ca2-cc7ec657c8fd
55806,Female,42,N 33rd St,,never_married,associates,no_degree,white,police_officer,Lasco,Penny,Renee,10,Duluth,MN,USA,St. Louis County,9197a259-9624-4fbb-8aa5-79c5d1f122ab
10803,Male,44,Traxell Way,,married_present,bachelors,business,guatemalan,police_officer,Pina,Carlos,Israel,154,Pelham,NY,USA,Bronx County,5cb7c2ff-bcd7-4ecd-8eaa-310fe09eeccd
55082,Female,50,SW 14th St,4,never_married,graduate,stem_related,white,police_officer,Critcher,Alexsandra,,105,Stillwater,MN,USA,Washington County,c80998d8-b4f0-4880-81f1-cbc4be96213d
60458,Male,53,S 9th St,102 Apt,married_present,some_college,no_degree,white,police_officer,Pierce,Jason,M,86,Justice,IL,USA,Cook County,e179a6b2-16b7-437e-b3ae-82255462282f
11233,Male,23,E Palmer St,,never_married,high_school,no_degree,black,police_officer,Eppinger,John,Quinton,40,Brooklyn,NY,USA,Kings County,b8d744b6-9ec2-436e-a614-6a0e239d9179
76301,Male,41,North 75th Avenue,3131,married_present,some_college,no_degree,white,police_officer,Long,Edward,,113,Wichita Falls,TX,USA,Wichita County,28e9cc95-9de6-448a-b8c2-044aedce7f43
19555,Male,48,Harris Hill Road,Apartment B,married_present,high_school,no_degree,mexican,police_officer,Caban,Julian,,395,Shoemakersville,PA,USA,Berks County,c217c783-ef57-4cf6-98a0-ec64e6098f4e
17315,Male,21,Bedford St,,never_married,high_school,no_degree,white,police_officer,Mutter,Jesse,M,504,Dover,PA,USA,York County,32b9ae50-f21c-4e7b-a3d4-fb0fcb251b96
67147,Male,42,Northwest Prairie Lakes Drive,,married_present,associates,no_degree,white,police_officer,Kaphusman,James,Wayne,149,Valley Center,KS,USA,Harvey County,d0a34e79-6d85-4e28-bc6f-3dcb140f6d98
49001,Male,44,N Bernice St,,married_present,high_school,no_degree,white,police_officer,Davis,Joseph,Dwain,215,Kalamazoo,MI,USA,Kalamazoo County,a6a0b99d-1111-467a-a73c-3ac3a2ce1cfb
98037,Female,51,40th Pl S,,married_present,some_college,no_degree,mexican,police_officer,Blanco,Jaime,Teresa,68,Lynnwood,WA,USA,Snohomish County,20ca00f8-f8d6-402b-9fea-8d63c0fff017
77546,Male,53,Palo Pinto Dr,,married_present,graduate,arts_humanities,white,police_officer,Bunday,Nicholas,Joseph,174,Friendswood,TX,USA,Galveston County,394e5b11-7893-440e-9be7-63b0995113ec
90401,Male,23,W Lincoln Av,Apt,never_married,bachelors,stem,east asian,police_officer,Kang,Ping,,402,Santa Monica,CA,USA,Los Angeles County,7bcf6576-fba7-45cb-af48-0127fcf0d43d
4401,Male,23,Dewey Ave,,never_married,bachelors,arts_humanities,white,police_officer,Cowen,Syed,H,214,Bangor,ME,USA,Penobscot County,7e908fdb-d75d-4872-a56e-0c120ae3d5cb
33584,Female,20,Mcdonald Rd,,never_married,some_college,no_degree,puerto rican,police_officer,Perezrodriguez,Veronica,Marie,115,Seffner,FL,USA,Hillsborough County,97458831-4351-4d50-be53-936f2b37fcc5
48128,Male,23,9 Mile Rd,Apt 107,never_married,high_school,no_degree,white,police_officer,Charron,Travis,Allan,252,Dearborn,MI,USA,Wayne County,12ef44d7-d62d-4859-8ec6-1afbe11b3c00
13215,Female,47,28th Street,,married_present,graduate,arts_humanities,white,police_officer,Griffin,Jackie,Ellen,234,Syracuse,NY,USA,Onondaga County,4d6c7be3-197e-4da8-9fdc-63cc75cd1528
73068,Female,38,N Pershing Ave,,married_present,some_college,no_degree,white,police_officer,Kahler,Theresa,Taylor,178,Noble,OK,USA,Cleveland County,b70e00a4-d059-46d2-a8cd-69a935f275e5
81101,Female,55,E Gardenia Way,,married_present,bachelors,arts_humanities,white,police_officer,Crosson,Ruthe,S,608,Alamosa,CO,USA,Alamosa County,140ed185-116e-4152-a0f4-77662227524d
65806,Male,19,N 450 Rd,,never_married,some_college,no_degree,white,police_officer,Stephens,Richard,H,17,Springfield,MO,USA,Greene County,f2451e5f-b1d0-49ba-9fa4-631eeb9a9d83
44608,Female,62,South Hoxie Avenue,,married_present,high_school,no_degree,white,police_officer,Hensley,Laura,Ellen,268,Beach City,OH,USA,Tuscarawas County,95efe185-5b0e-44d8-842a-c8b465495cf8
921,Male,31,Rufino Tamayo,Tizol,married_present,bachelors,education,puerto rican,police_officer,Cosentino,Adrianna,Mariano,17,San Juan,PR,USA,San Juan Municipio,767382e5-d96b-4848-b91c-9623dad1a22c
28328,Male,39,Windsor Knit,,married_present,less_than_9th,no_degree,white,police_officer,Silcox,Matthieu,Thurlow,674,Clinton,NC,USA,Sampson County,9b7f429e-b12f-4d64-9ebf-b792af96ac5c
89123,Male,27,S Uravan Way,,never_married,bachelors,education,white,police_officer,Clark,Glenn,James,23,Las Vegas,NV,USA,Clark County,010f1a23-9980-4688-bd4f-a1beb3661fd5
92708,Male,28,E Weldon Ave,Apt 103,never_married,high_school,no_degree,mexican,police_officer,Umana,David,,112,Fountain Valley,CA,USA,Orange County,2e5b2e06-7abe-49eb-aee8-e1d693fbb483
50010,Male,23,M Ave NW,Floor 2,never_married,some_college,no_degree,east asian,police_officer,Yang,Set,Jin,147,Ames,IA,USA,Story County,20920362-9e43-4273-9d87-0c030b998904
93711,Male,30,E 69th St,,married_present,bachelors,education,white,police_officer,Jones,Michael,Michael,272,Fresno,CA,USA,Fresno County,e3d265c4-b172-44f0-b058-be4d42fe5fb4
78703,Male,41,North 150th Lane,,never_married,graduate,arts_humanities,mexican,police_officer,Ramirez,Cruz,Luis,210,Austin,TX,USA,Travis County,7d7e099c-eda5-4cdf-8e28-a56ce9736296
36526,Female,60,Eastdale Rd S,,married_present,bachelors,stem_related,white,police_officer,Cartier,Mary,Lauren,57,Daphne,AL,USA,Baldwin County,178c11be-8d68-42f9-8130-03b17cb5982c
29671,Female,35,Tyler Cir,A,married_present,high_school,no_degree,white,police_officer,Partin,Shannon,Rhea,33,Pickens,SC,USA,Pickens County,8c0aea48-1646-4c53-8069-baea6a7d5979
11234,Male,61,White Deer Plaza,,divorced,associates,no_degree,dominican,police_officer,Vazquez,Camilo,Manuel,439,Brooklyn,NY,USA,Kings County,acf83a60-e4b9-4ce7-8ea1-38fe2cf7ec21
79907,Male,39,East Fairfield Street,,married_present,high_school,no_degree,mexican,police_officer,Perez,Ricardo,Garcia,331,El Paso,TX,USA,El Paso County,d31bd4e5-97b1-4740-b168-805cb5e2d73d
32114,Male,52,Placida Rd,4,divorced,graduate,business,white,police_officer,Kattengell,Mark,,63,Daytona Beach,FL,USA,Volusia County,7cac78f9-8867-4c65-8844-8946cb4dde96
60803,Female,54,Mineral Point Road,,married_present,high_school,no_degree,mexican,police_officer,Hernandez,Jannet,,315,Alsip,IL,USA,Cook County,f0ec1274-4db0-46b7-8f3d-b8338d369a47
19128,Male,39,Lisa Ln,,divorced,high_school,no_degree,black,police_officer,Muller,Benoit,Lee,10,Philadelphia,PA,USA,Montgomery County,5cc1f741-9b22-4bd9-ab7e-e6f1a8bff621
84123,Male,45,Oakridge Lane,,married_present,less_than_9th,no_degree,white,police_officer,Smith,Gabriel,Ward,110,Salt Lake City,UT,USA,Salt Lake County,e3427803-20c6-4f6d-b59b-ae91f62b0732
18109,Female,34,Regatta Bay Ct,,never_married,bachelors,stem_related,puerto rican,police_officer,Contreras,Grace,Susana,127,Allentown,PA,USA,Northampton County,85b2503e-9be2-4a4e-91c1-b5aa94026b0e
18517,Female,33,Morrison Blvd,,married_present,high_school,no_degree,south asian,police_officer,Hand,Hosneara,,488,Taylor,PA,USA,Lackawanna County,0a141bf4-5664-42bc-9c22-980fc39eb215
11558,Female,24,N Conduit Ave,Apartment 1,never_married,high_school,no_degree,black,police_officer,Mills,Keiona,Nykiah,74,Island Park,NY,USA,Nassau County,bd2dae84-7bc2-4071-8be8-47cb67392b6d
33026,Male,31,N Lois Ave,,married_present,some_college,no_degree,black,police_officer,Fuller,Benjamin,Louis,7,Hollywood,FL,USA,Broward County,05dd66bd-ede5-409d-b556-a9153859956f
53105,Male,54,North Wabash St,,never_married,bachelors,education,white,police_officer,Greer,Curtis,Kyle,162,Burlington,WI,USA,Walworth County,102c61ea-0d4d-460f-8ab4-34d171677ed0
94109,Male,39,Welton Cir,,never_married,high_school,no_degree,white,police_officer,Cohen,Robert,,14,San Francisco,CA,USA,San Francisco County,ce46cca8-6d23-40e2-8fe0-3b251da324e8
11416,Male,42,Elmora Ave,,married_present,high_school,no_degree,white,police_officer,Wood,Timothy,D,12,Ozone Park,NY,USA,Queens County,38abc76e-a843-4ad9-8f15-0d0c2a0a6672
37918,Male,28,Demerrit St,5,never_married,some_college,no_degree,white,police_officer,Wilhelm,Keith,Edward,180,Knoxville,TN,USA,Knox County,af649bf7-32ed-4bd2-a81f-2baefd5ff1b8
19147,Male,43,Spring Valley Drive,,never_married,some_college,no_degree,black,police_officer,Wiley,Michael,Edward,141,Philadelphia,PA,USA,Philadelphia County,8d8e405c-60cc-442e-955e-39248ac9c640
29571,Female,23,North Main Street,,married_present,high_school,no_degree,white,police_officer,Cowdrey,Kimberly,Noelle,187,Marion,SC,USA,Marion County,19478aa5-5928-4f7b-9cb5-487421414f3b
28742,Female,60,Demitria Cir,,married_present,associates,no_degree,mexican,police_officer,Crespo,Veronica,Victoria,27,Horse Shoe,NC,USA,Henderson County,1e63972e-ffa0-4fa2-8c4b-1e621d662a64
10016,Male,25,Kirkman Avenue,Apartment 47A,never_married,graduate,business,black,police_officer,Mccollough,David,Jordan,259,New York,NY,USA,New York County,0a0f58fe-c225-484d-baf5-3b4539e4b04b
44102,Male,57,Cr 2100 N,,married_present,high_school,no_degree,black,police_officer,Toby,Maurice,Faulk,4,Cleveland,OH,USA,Cuyahoga County,ceb37754-2ae4-45a0-8519-b0737ed559d6
18252,Female,57,Canterbury Road,Unit 05,married_present,associates,no_degree,white,police_officer,Anello,Martha,A,36,Tamaqua,PA,USA,Schuylkill County,400cd7dd-a7df-4938-bff2-c8dd971a8aeb
53574,Male,40,Lebanon,,married_present,associates,no_degree,white,police_officer,Shipman,Lew,Dennis,177,New Glarus,WI,USA,Dane County,5cab8df9-d7f1-4006-b672-ff44adf7f4a2
80205,Female,25,S Dakota Ave,,never_married,high_school,no_degree,mexican,police_officer,Luna,Lydia,,285,Denver,CO,USA,Denver County,7a6b8301-13d4-4fe8-b31d-d6584b55b492
90602,Male,24,Currlin Cir,,never_married,high_school,no_degree,mexican,police_officer,Ruiz,Stanley,,166,Whittier,CA,USA,Los Angeles County,3d97ba0a-8429-417c-9bd1-b4af1dbcf129
75224,Male,64,Big Game Trail,,divorced,less_than_9th,no_degree,mexican,police_officer,Gomez,Raymond,George,31,Dallas,TX,USA,Dallas County,9ec382b6-5ec5-4b7a-8200-e9333c50fa8a
2333,Male,59,Fenimore Road,,married_present,some_college,no_degree,white,police_officer,Kanouse,Morton,,98,East Bridgewater,MA,USA,Plymouth County,9ca66cc1-81cf-4ab8-b082-94d5c0d7bfe9
33063,Male,51,Belle Island Ave,,divorced,bachelors,arts_humanities,black,police_officer,Drummond,Tyron,Lenford,101,Pompano Beach,FL,USA,Broward County,365647e8-09ae-42df-9db7-77ac1cf65a06
20744,Male,40,Himes Ave,,married_present,bachelors,arts_humanities,black,police_officer,Bagby,Kelvin,,80,Fort Washington,MD,USA,Prince George's County,f6d3b778-6fbd-45bb-953c-904a3f09255b
93292,Male,54,S Vintage St,,married_present,high_school,no_degree,mexican,police_officer,Rueda,Jake,M,30,Visalia,CA,USA,Tulare County,a671bc01-f9bf-4c85-b257-8e302d44594b
98030,Male,56,S Thompson Ave,,married_present,bachelors,arts_humanities,south asian,police_officer,Gopie,Johnedwin,Khurshid,58,Kent,WA,USA,King County,f1a6dc74-7b08-4083-a82e-81bf9c6bafcc
6901,Male,41,Crest Dr,,never_married,graduate,business,guatemalan,police_officer,Montalvo,Mario,Luis,148,Stamford,CT,USA,Fairfield County,7a4eb1cb-3d83-4af8-8d28-7b3b2834f4f9
64081,Male,42,Park Pl,,married_present,some_college,no_degree,white,police_officer,Schreiber,Kyle,Winston,155,Lees Summit,MO,USA,Jackson County,c8822311-4d8e-4a33-909d-b219210155b1
57785,Female,56,N Poplar,,never_married,high_school,no_degree,white,police_officer,Veitch,Wanda,,133,Sturgis,SD,USA,Lawrence County,95f73a1d-48a4-4c37-b67f-ddec3eac74f8
44135,Male,23,Farmhurst Ln,,never_married,bachelors,arts_humanities,black,police_officer,Chandler,Charles,,63,Cleveland,OH,USA,Cuyahoga County,9241576b-533a-4a1a-b784-772d0691aeee
47150,Female,61,S 3rd Street,,married_present,high_school,no_degree,white,police_officer,Crotty,Vicki,Ann,670,New Albany,IN,USA,Clark County,cf8b58c1-53e4-47e7-b42a-fd3bd2d8c4ba
90006,Male,51,Reseda Ln,218,separated,high_school,no_degree,mexican,police_officer,Silverio,Jorge,,67,Los Angeles,CA,USA,Los Angeles County,fdafb854-8379-49d5-bb4a-7a5f0afcfe0c
22460,Male,45,Standing Rock Rd,,married_present,associates,no_degree,white,police_officer,Phillips,Camilo,Angelo,199,Farnham,VA,USA,Richmond County,211f0f50-4ab2-4cc7-9418-17a3c0fedd4c
84025,Male,21,S Glenridge View Dr,,never_married,some_college,no_degree,white,police_officer,Hendrix,Kyle,H,11,Farmington,UT,USA,Davis County,c3ad4a6c-5536-4b97-923f-22d62eb98fac
1373,Male,25,Briar Spring Road,,never_married,bachelors,business,white,police_officer,Brantley,Tristan,W,395,South Deerfield,MA,USA,Franklin County,6a159060-9ef4-4d9c-92f8-7020de185139
53132,Male,48,Strieff Lane,,married_present,high_school,no_degree,white,police_officer,Varner,Christopher,Steven,775,Franklin,WI,USA,Milwaukee County,e8b91233-2929-48f0-a77d-0ded6cb30514
30815,Female,34,Waterford Lakes Dr,,never_married,some_college,no_degree,white,police_officer,Stewart,Ariel,K,40,Hephzibah,GA,USA,Burke County,1350cace-70e4-4019-ba91-e00e82527a0f
11758,Male,43,State Road,,married_present,some_college,no_degree,white,police_officer,Walker,Blake,Brantley,922,Massapequa,NY,USA,Nassau County,a4f8a2f8-d4eb-4ea5-a4ef-e9d70be94a98
8234,Female,28,Prospect Avenue,,never_married,high_school,no_degree,black,police_officer,Mack,Naomi,E,442,Egg Harbor Township,NJ,USA,Atlantic County,a540ee17-328e-4b95-a3c3-87b4bf4ec931
60031,Male,61,West Fullerton Avenue,,married_present,bachelors,arts_humanities,white,police_officer,Mccormick,James,R,112,Gurnee,IL,USA,Lake County,978bb85d-7dde-4eca-a2d8-46d161225ddc
60621,Female,28,Winfield Rd,,divorced,high_school,no_degree,mexican,police_officer,Hernandez,Angel,Franccesca,68,Chicago,IL,USA,Cook County,12f53e12-8a91-48b3-b120-3a5910c4d0ff
93458,Male,23,S Friends Ave,102,never_married,less_than_9th,no_degree,mexican,police_officer,Pargas,Cesar,Alberto,134,Santa Maria,CA,USA,Santa Barbara County,2c452383-2feb-4c3b-8c28-eae3e8fafa4b
37323,Male,43,Lawson Rd,35,married_present,bachelors,arts_humanities,white,police_officer,Mann,John,Hakan,584,Cleveland,TN,USA,Bradley County,7b4c2289-9bf7-44d6-963b-26b5b7071e40
20707,Female,30,Katie Rd,,married_present,bachelors,arts_humanities,central asian,police_officer,Maltby,Amna,Ainsley,227,Laurel,MD,USA,Montgomery County,24995ea9-0ac5-479d-a2fe-61d55b17d2fb
83655,Female,35,Edgehill Dr,304,divorced,bachelors,education,white,police_officer,Busick,Sandra,,554,New Plymouth,ID,USA,Payette County,83296def-b630-4a0b-9157-058bf88c1c48
7849,Male,37,Eden Dr,,married_present,bachelors,stem,white,police_officer,Stone,Michael,Edward,487,Lake Hopatcong,NJ,USA,Sussex County,95580b21-2098-4d5b-b7ad-507a8b0016d7
8048,Female,37,Godfrey Court,,never_married,some_college,no_degree,white,police_officer,West,Angela,K,11,Lumberton,NJ,USA,Burlington County,edffc665-df92-4fce-a8ad-e9008ecc3b7e
72320,Male,45,Cemetery Rd,301,separated,bachelors,arts_humanities,white,police_officer,Browning,Walter,,105,Brickeys,AR,USA,Lee County,08b9b89f-855e-4f77-98e2-52c07ccd70ee
13407,Male,20,County Route 14,Unit 201,never_married,bachelors,education,white,police_officer,Duvall,William,Byron,426,Mohawk,NY,USA,Herkimer County,a79e6c89-0ccc-4bec-a4dc-f9d9859bc871
79601,Male,38,Meadow Arbor Dr,,married_present,associates,no_degree,white,police_officer,Distefano,Timothy,M,81,Abilene,TX,USA,Shackelford County,e1ef521a-a38e-4ceb-a8df-0c84db911333
77360,Male,54,Renee St,,divorced,9th_12th_no_diploma,no_degree,mexican,police_officer,Metoyer,Arnoldo,,310,Onalaska,TX,USA,Polk County,a57e08e8-8cc2-4b0a-a5d5-0d08b357754b
87102,Male,22,Lake Forest Blvd,,never_married,high_school,no_degree,mexican,police_officer,Perez,Octavio,Eduardo,21,Albuquerque,NM,USA,Bernalillo County,719d62ac-8e2a-40b9-96fa-5efb0a8002a9
36093,Male,41,Snyder Rd,,married_present,bachelors,arts_humanities,white,police_officer,Santos,Gene,H,312,Wetumpka,AL,USA,Elmore County,2f5173fd-55a7-4b23-a152-a4e9d2601a9f
70449,Male,46,Roddy Fluitt Rd,,married_present,some_college,no_degree,white,police_officer,David,Sam,M,55,Maurepas,LA,USA,Livingston Parish,a094e2f7-19f2-481d-aa15-2db9ad72265d
46072,Male,25,Chateau Cir,,married_present,high_school,no_degree,mexican,police_officer,Marquez,Victor,Antonio,152,Tipton,IN,USA,Tipton County,d211d570-f7d3-42e3-8988-a82f94e90a12
53142,Female,51,Wayne Street,,married_present,bachelors,business,white,police_officer,Janoff,Kaylee,Leigh,854,Kenosha,WI,USA,Kenosha County,53bc2644-df0e-4549-94f4-1e08a1d07ca9
11001,Male,28,Coral Reef Dr,Apartment F,never_married,bachelors,arts_humanities,black,police_officer,Kelly,Marcanthony,,490,Floral Park,NY,USA,Queens County,37857ab3-3f63-4767-a654-0448c0baa3fb
37128,Male,28,Jacquelyn Ct,,separated,high_school,no_degree,white,police_officer,Ballew,Eric,L,10,Murfreesboro,TN,USA,Rutherford County,4b489756-7eb0-4065-a433-0e406314f971
34219,Male,47,Clubman Dr,,married_present,associates,no_degree,white,police_officer,Burnette,Darry,O,98,Parrish,FL,USA,Manatee County,98889a79-5995-45ad-abf6-67a25707198b
29945,Male,29,Bertha Wallace Drive,,never_married,high_school,no_degree,white,police_officer,George,Kenneth,Reid,13,Yemassee,SC,USA,Hampton County,eb163dfb-0b68-4e8f-852f-7d7d3878aa6b
47952,Male,33,Chestnut Ridge Rd,,married_present,some_college,no_degree,white,police_officer,Blankenship,Vincent,Luke,246,Kingman,IN,USA,Parke County,8d9cfbfe-b79f-4f30-8c9d-5f22ab528d9c
63369,Male,50,Morgan Avenue North,,married_present,some_college,no_degree,mexican,police_officer,Paez,Rafael,Gregorio,73,Old Monroe,MO,USA,Lincoln County,12fa5f6b-9ca6-48b7-90bc-9f812d25f7d6
29205,Male,70,Pleasant St,,married_present,some_college,no_degree,black,police_officer,Hamlett,Clifton,Seabrooks,6,Columbia,SC,USA,Richland County,732ea9ca-1f2c-4d8b-8f10-9652296bb00a
11354,Male,27,Riverside Drive,,never_married,graduate,stem,east asian,police_officer,Hu,Lam,,293,Flushing,NY,USA,Queens County,4e1066c3-3b4d-480f-bb07-4cbafeee1073
30082,Female,37,Meadowbrook Acres,,married_present,graduate,arts_humanities,black,police_officer,Webster,Linda,Aldene,114,Smyrna,GA,USA,Cobb County,e03dd04a-8ffe-4555-abb0-aa3d93f103f2
37841,Female,63,Milltown Road,,divorced,high_school,no_degree,white,police_officer,Abernathy,Julie,Jean,82,Oneida,TN,USA,Scott County,f92bf101-180f-47b6-a0a5-d444a2ba7646
