zipcode,sex,age,street_name,unit,marital_status,education_level,bachelors_field,ethnic_background,occupation,last_name,first_name,middle_name,street_number,city,state,country,county,uuid
31313,Male,48,Perch Dr,,married_present,bachelors,business,black,police_officer,Sims,Carl,,193,Hinesville,GA,USA,Long County,82e6e080-1642-454e-9b56-c1d2fe98fe13
11231,Female,33,Foxhall Dr,,married_present,bachelors,arts_humanities,white,police_officer,Ray,Lindsey,K,22,Brooklyn,NY,USA,Kings County,86f430b0-e8e8-4618-b565-db37febd8a96
97883,Male,60,Bay Rd,,divorced,some_college,no_degree,mexican,police_officer,Leos,Caleb,,1136,Union,OR,USA,Union County,c393a590-8a44-4b58-a6ae-8782b793d9e9
5655,Male,39,Dog Team Rd,,never_married,high_school,no_degree,white,police_officer,Davis,Glen,Andrew,326,Hyde Park,VT,USA,Lamoille County,fa222816-9350-4a42-855f-67709085bddb
93635,Male,37,Arth Dr,,never_married,graduate,stem,white,police_officer,Dunn,Dewey,D,213,Los Banos,CA,USA,Merced County,e7aa8416-94a9-490b-adc7-030c3b262b1a
39206,Male,54,Midway Drive,,divorced,high_school,no_degree,mexican,police_officer,Davila,Victoriano,,18,Jackson,MS,USA,Hinds County,a747d11f-dc3f-4ddb-a4ff-944b79de5ec3
34746,Male,55,N Goldenrod Rd,,married_present,bachelors,education,white,police_officer,Willingham,Philip,Bicknell,258,Kissimmee,FL,USA,Osceola County,07f10728-e05c-44aa-a6c6-5103fa24326c
77571,Female,68,W Lakebridge Ln,204,widowed,bachelors,education,white,police_officer,Stonesifer,Etta,Jeanette,62,La Porte,TX,USA,Harris County,bd46535b-f3b1-41c4-b086-bece4d62188c
29210,Female,46,Grampian Drive,,divorced,high_school,no_degree,white,police_officer,Payne,Brittany,,155,Columbia,SC,USA,Lexington County,05bfccaf-5dd1-4b15-b8a5-0c7a01335ca6
38572,Male,63,Briggs Road,,widowed,9th_12th_no_diploma,no_degree,white,police_officer,Palisi,Kanan,Knight,78,Crossville,TN,USA,Cumberland County,27a61bd3-db90-4cf8-842f-c1b0392c4097
54935,Male,20,Charrington Dr,,never_married,high_school,no_degree,white,police_officer,Aiosa,Daniel,M,261,Fond Du Lac,WI,USA,Fond du Lac County,2bbc7ab5-d337-4e06-85dd-be57d3e95eee
92683,Male,28,Rue Montagne St,,never_married,some_college,no_degree,southeast asian,police_officer,Bunting,Duc,Thai,305,Westminster,CA,USA,Orange County,d148b637-c701-478a-9742-8145b28edbc0
48871,Male,53,S Market St,,married_present,bachelors,education,white,police_officer,Stone,Corey,Thomas,145,Perrinton,MI,USA,Clinton County,7f9edab5-fc35-495a-bf40-dc90fc8dbbca
45122,Male,64,Dexter-Ann Arbor Rd,,married_present,bachelors,arts_humanities,white,police_officer,Gardiner,Richard,M,72,Goshen,OH,USA,Warren County,389a2a64-e087-4c1b-8a97-b5042d636206
745,Male,34,Julia,F Paz Granela,never_married,high_school,no_degree,puerto rican,police_officer,Santana,Christian,L,14,Rio Grande,PR,USA,Canovanas Municipio,1d57326c-7db5-4f4f-bec9-9537c134878d
45050,Male,44,Minnesota Ave,,married_present,bachelors,arts_humanities,white,police_officer,Zizwarek,James,Jefferson,182,Monroe,OH,USA,Butler County,72c8fbd9-77b8-477d-ab60-c2cec9b98daf
30318,Female,40,Glenridge Dr,,never_married,bachelors,arts_humanities,white,police_officer,Brady,Brittany,Ann,275,Atlanta,GA,USA,Fulton County,45fd4bc8-84ae-437e-b1f9-7730dfb303c2
54615,Male,38,East 5th St,,divorced,high_school,no_degree,mexican,police_officer,Patricio,Michael,Salomon,145,Black River Falls,WI,USA,Jackson County,c327eb66-4832-4286-9691-9161c5cdf70d
34677,Female,42,Fog Hollow Dr,,married_present,bachelors,education,cuban,police_officer,Toubia,Liza,Jakeline,103,Oldsmar,FL,USA,Pinellas County,fd5f610d-bc1a-452e-a3b2-0947683104be
95204,Male,52,Jay Ave,,never_married,less_than_9th,no_degree,mexican,police_officer,Mendezgonzalez,Kevin,,207,Stockton,CA,USA,San Joaquin County,5067ad2a-f5e8-4984-8143-ac3607b8869f
70807,Male,61,Hunt Rd,,divorced,high_school,no_degree,black,police_officer,Massey,Floyd,,172,Baton Rouge,LA,USA,East Baton Rouge Parish,3c824053-fedc-401c-b885-9b9e66a9d564
34205,Female,18,Mehlenbacher Rd,,never_married,bachelors,arts_humanities,white,police_officer,Hickey,Angela,Kay,197,Bradenton,FL,USA,Manatee County,fa829a61-3dfb-42ba-9c38-9aea1bef823d
93210,Male,40,Pine Peak Road,,never_married,high_school,no_degree,mexican,police_officer,Perez,Jose,Luis,23,Coalinga,CA,USA,Fresno County,e3e5bcb1-3736-4393-9a30-761c6d5147e5
10459,Male,62,Parkview Ave,Rear,divorced,bachelors,arts_humanities,dominican,police_officer,Dominguez,Alejandro,M,110,Bronx,NY,USA,Bronx County,bf1db896-a65d-439e-ba79-0109bbf5e68c
11003,Male,55,Shipyard Way,,married_present,high_school,no_degree,black,police_officer,Hewitt,Jarrett,,58,Elmont,NY,USA,Queens County,d33a1d2c-0300-4945-b6b2-9ba87d5f6aaf
66049,Male,27,S 140th Ave,4,never_married,bachelors,arts_humanities,white,police_officer,Wyrick,Kevin,Anthony,90,Lawrence,KS,USA,Douglas County,9b39f08f-0158-475a-ab79-2e430a017622
45236,Male,60,Bucknel Court,,divorced,bachelors,arts_humanities,white,police_officer,Voorhies,Daniel,Werner,170,Cincinnati,OH,USA,Hamilton County,b03f4ea5-df16-4e99-8d3a-0f3da8070b73
39208,Male,64,Fernco Dr,202,married_present,high_school,no_degree,white,police_officer,Funk,James,Austin,77,Pearl,MS,USA,Rankin County,fc37fe58-b127-4aaf-971e-3e19fd102370
85607,Female,61,East Blake Ranch Road,,married_present,some_college,no_degree,mexican,police_officer,Rojo,Jessica,V,751,Douglas,AZ,USA,Cochise County,cec403c8-e159-408f-b5e4-0871158a0e5d
19076,Male,26,Stone Avenue,,never_married,some_college,no_degree,white,police_officer,Azzariti,Robert,Allen,46,Prospect Park,PA,USA,Delaware County,f633666c-e5de-4ab9-a648-7d6447c2883e
76001,Female,64,East Easy Street,,widowed,high_school,no_degree,white,police_officer,Miller,Lorianne,Marie,241,Arlington,TX,USA,Tarrant County,fcc7b6f8-7faf-43f0-97da-d4053af17e3f
84403,Male,23,E Rosewood Ave,Apt E203,never_married,high_school,no_degree,white,police_officer,Lites,Melvin,Christopher,204,Ogden,UT,USA,Weber County,ba9b40ba-ede6-40cd-af8d-678f0b7e78fc
18353,Male,28,Main Street,,separated,bachelors,education,white,police_officer,Cantrell,Vincent,Irwin,125,Saylorsburg,PA,USA,Monroe County,81750505-fb77-4dfb-9476-722298fcad78
15931,Male,33,Frazee Ridge Rd,,married_present,bachelors,education,white,police_officer,Grimes,Robert,L,223,Ebensburg,PA,USA,Cambria County,12dd5728-7ba8-4d03-b1b4-24574f58b872
15679,Male,43,Carrel Boulevard,,divorced,high_school,no_degree,white,police_officer,Pentecost,Andrew,Walton,325,Ruffs Dale,PA,USA,Westmoreland County,30aae872-a7eb-4fe1-b56d-a483fcd61d09
16506,Male,27,Iona Ter,,never_married,bachelors,arts_humanities,white,police_officer,Rogers,Matthew,Jonathan,403,Erie,PA,USA,Erie County,c5d36066-4695-4132-974b-e1b9ef5bca0c
92277,Male,23,Rosedale Rd,,never_married,some_college,no_degree,white,police_officer,Kessler,John,Jason,89,Twentynine Palms,CA,USA,San Bernardino County,46bfb1c8-0824-4cad-b244-2043935439e7
14225,Male,52,Maple Avenue,,married_present,some_college,no_degree,white,police_officer,Johnson,James,Miller,408,Buffalo,NY,USA,Erie County,ff262010-d46f-423e-8665-15dc50e01d00
48188,Male,34,150th St,,never_married,high_school,no_degree,black,police_officer,Archbold,Harry,,33,Canton,MI,USA,Wayne County,58165f07-c593-4a98-9a47-2d0c786c366b
29207,Female,18,Fowler Springs Lane,,never_married,high_school,no_degree,white,police_officer,Hoffman,Ashley,E,82,Columbia,SC,USA,Richland County,345b2c51-97cd-4af4-adc3-2b1e801e1618
76643,Female,50,Road 3548,,married_present,bachelors,stem_related,white,police_officer,Turner,Karen,Jacqueline,348,Hewitt,TX,USA,McLennan County,7bfe5b3e-fe48-47ff-9038-8a7f212a8c03
32407,Female,41,Baymeadows Cir W,,married_present,associates,no_degree,white,police_officer,Olson,Constance,Hope,36,Panama City Beach,FL,USA,Walton County,6aa1b375-72d3-4178-b447-dd0daf57593f
43449,Male,30,Hansen Ln,,married_present,some_college,no_degree,white,police_officer,Snead,James,Isaac,189,Oak Harbor,OH,USA,Ottawa County,6cfc5c5b-3678-4b89-a241-8354618292ae
61201,Male,49,Kingsway Dr,,married_present,some_college,no_degree,white,police_officer,Lei,John,Brian,30,Rock Island,IL,USA,Rock Island County,09392182-2ee0-4595-9e85-0f765be53a13
94087,Male,39,Meridian Pl,,married_present,bachelors,arts_humanities,southeast asian,police_officer,Deoliveira,Huy,Vinh,358,Sunnyvale,CA,USA,Santa Clara County,07d8112b-7bae-4bd2-aad5-5400005efa7d
29605,Male,30,S Range St,Ste 112,never_married,some_college,no_degree,white,police_officer,Rose,Robert,Christian,170,Greenville,SC,USA,Greenville County,fd62e034-30e5-4f0c-8c79-b894846623e8
68731,Female,37,56th St,Apartment 210,never_married,bachelors,business,white,police_officer,Cavanagh,Alexandra,Christine,70,Dakota City,NE,USA,Dakota County,169c7f1d-8e80-40ea-9e3a-2f02b06c82bc
86323,Male,31,Crosscreek Ct,Ste 114,married_present,high_school,no_degree,peruvian,police_officer,Muniz,Hugo,,85,Chino Valley,AZ,USA,Yavapai County,66782d28-32c3-4091-ae24-8281c1b2012a
71040,Male,68,Arlingford Ave,,married_present,high_school,no_degree,white,police_officer,Kibe,John,Lee,10,Homer,LA,USA,Claiborne Parish,2f8ef481-7495-4f3f-beca-11cbb028e4b7
16822,Male,47,Grays Corner Road,Unit 09,separated,graduate,business,white,police_officer,Jaudon,Ronnie,Jeffrey,324,Beech Creek,PA,USA,Centre County,bcb478d1-a361-4c21-89f9-2325d7c1045e
75147,Male,55,Glacier Bay Street,,divorced,high_school,no_degree,white,police_officer,Rogers,David,Murdoch,71,Mabank,TX,USA,Henderson County,f46dc0ea-4914-49e3-bf1a-76c7b9da5ada
5701,Male,69,Samoset Avenue,,married_present,high_school,no_degree,white,police_officer,Hayes,Jeffery,Gibran,194,Rutland,VT,USA,Rutland County,10beb3e9-b145-4b47-998f-799cd7909944
77505,Male,32,S Mabel St,,never_married,associates,no_degree,white,police_officer,Hunter,Michael,Christopher,54,Pasadena,TX,USA,Harris County,524df8b9-18e8-4e8b-8bc1-1979c4cae620
17019,Male,55,Boonton Street,,married_present,high_school,no_degree,white,police_officer,Mikels,Anthony,Craig,26,Dillsburg,PA,USA,Adams County,2f865ff7-89d1-458e-91f8-cfa20e9fa740
92620,Male,35,Camino De La Reina,,married_present,some_college,no_degree,mexican,police_officer,Detmar,Refugio,Enrique,49,Irvine,CA,USA,Orange County,27ccb7e8-3fb3-4179-b241-08841716c42a
7032,Male,25,Harford Rd,,never_married,high_school,no_degree,white,police_officer,Hartley,Gary,David,127,Kearny,NJ,USA,Hudson County,d1cbe84f-6803-4398-ae1d-59bf914b56f0
77539,Male,35,N Twain St,,married_present,9th_12th_no_diploma,no_degree,mexican,police_officer,Ramirez,Manuel,,177,Dickinson,TX,USA,Galveston County,f7bbeecb-8e4b-4b07-b092-ca9c1699df2b
14213,Female,31,Clover Hill Ct,,married_present,bachelors,stem,white,police_officer,Hilbun,Molly,Nichole,261,Buffalo,NY,USA,Erie County,8134860e-468c-44ab-bbcb-2823abd8e520
59803,Male,25,E 143rd Ave,,never_married,bachelors,business,white,police_officer,Miller,Tyler,Danford,16,Missoula,MT,USA,Missoula County,3422924d-340c-432a-9148-f8cd8e098056
602,Male,68,00000-6195,Rio Amazona,divorced,associates,no_degree,puerto rican,police_officer,Gomez,Robert,Antonio,53,Aguada,PR,USA,Aguada Municipio,8fdda7f9-49a7-45f8-a0f5-140c4dd0225f
62417,Male,35,North Broadway,,married_present,bachelors,arts_humanities,white,police_officer,Ferguson,John,Harmon,24,Bridgeport,IL,USA,Lawrence County,9d05906f-d6a8-4a2d-a37e-5e781e723c57
29063,Male,63,Thomas Ave,E,married_present,bachelors,arts_humanities,white,police_officer,Mendenhall,Hans,Harris,108,Irmo,SC,USA,Lexington County,ca8522ac-864b-4f53-a509-420cfc6c8d71
33180,Male,52,Morgan Combee Rd,,married_present,graduate,arts_humanities,salvadoran,police_officer,Gonzalez,Omar,,20,Miami,FL,USA,Miami-Dade County,ff3a5dbc-446f-460e-883e-ae1ea3a8ff86
98685,Male,62,SE 247th Pl,Unit A8,married_present,graduate,arts_humanities,chilean,police_officer,Millares,Bryant,R,109,Vancouver,WA,USA,Clark County,b20a012a-087a-4ada-8224-a1fba29940c4
70806,Male,63,Jadestone Ave,,never_married,bachelors,business,white,police_officer,Vagner,Andrew,H,547,Baton Rouge,LA,USA,East Baton Rouge Parish,15770ba5-19b5-49d2-81e5-bac9d37e009e
60618,Male,35,Kilbourn Avenue,,divorced,less_than_9th,no_degree,white,police_officer,Briggs,Jeffery,Daniel,604,Chicago,IL,USA,Cook County,d553c057-28f5-4d02-8b38-13c1dcf742f6
34691,Male,34,Wildwood Ave,,married_present,high_school,no_degree,white,police_officer,Farrill,Asher,Harrison,522,Holiday,FL,USA,Pasco County,4b71b72b-b476-4a47-8e2b-c5630b0d47d1
19143,Male,20,Timberbrook Ln,,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Pollard,Michael,Gibson,31,Philadelphia,PA,USA,Philadelphia County,5831d25f-d02d-484d-bceb-c4571352d4c7
74021,Male,45,Maple St,,separated,some_college,no_degree,white,police_officer,Gurganus,Charles,,9,Collinsville,OK,USA,Washington County,06e1053b-bd73-4930-b3db-14ddf4e127e9
95129,Female,40,S Hotel Terrace,102,married_present,high_school,no_degree,guatemalan,police_officer,Cardenas,Tammie,,545,San Jose,CA,USA,Santa Clara County,cade2b0a-1434-47df-ae56-82c332e77c40
27712,Male,21,Randy Court,Apt 4J,married_present,some_college,no_degree,black,police_officer,Sweatman,Willie,Stanley,234,Durham,NC,USA,Durham County,eed68719-e755-442e-ad09-d55f97884fab
33413,Male,45,Villiers Dr S,,married_present,bachelors,arts_humanities,dominican,police_officer,Alfonso,Rafael,Carlos,211,West Palm Beach,FL,USA,Palm Beach County,5b12f134-63e3-4eef-91f0-938b5e626ea8
11580,Male,51,Volan Street,,married_present,high_school,no_degree,east asian,police_officer,Huang,Chong,Liong,218,Valley Stream,NY,USA,Queens County,c717a9f4-0ae4-4575-928a-f58ca84519b3
74523,Male,21,327th / Bia Highway 17 Ave,,married_present,high_school,no_degree,white,police_officer,Thompson,Glenn,Robert,260,Antlers,OK,USA,Pushmataha County,a4c99672-9a9c-421e-8612-a1999c4e84bb
43112,Male,60,Retford Dr,,divorced,high_school,no_degree,white,police_officer,Fritts,Charles,P,30,Carroll,OH,USA,Fairfield County,909a1f65-a1a9-40fc-ad42-75ce169dabd7
95661,Female,26,Mill Creek Dr,,married_present,bachelors,education,mexican,police_officer,Arellano,Laura,,66,Roseville,CA,USA,Placer County,e2f535f6-395e-4d22-942a-d530f346094f
46528,Male,18,Judd Rd,,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Prescott,William,Peter,875,Goshen,IN,USA,Elkhart County,c7c5076e-9518-4b6b-8860-4f599bc19591
27511,Female,30,Hardy Talton Road,,married_present,bachelors,education,white,police_officer,Black,Anne,Jane,92,Cary,NC,USA,Wake County,cdd67da5-b777-463d-b7e1-6b8a9e1b975e
99204,Male,26,North 8th Street,,never_married,some_college,no_degree,white,police_officer,Kunkle,Peter,Brian,376,Spokane,WA,USA,Spokane County,1d64763e-3aa1-455c-8801-edf792ad4461
22846,Male,53,Wildwood Glen,,married_present,bachelors,arts_humanities,white,police_officer,Wignall,Edward,Joel,143,Penn Laird,VA,USA,Rockingham County,bfb65009-3ee8-4702-a179-00884b536224
92071,Male,33,Landsburn Cir,,married_present,high_school,no_degree,white,police_officer,Williams,Perry,Jeffrey,288,Santee,CA,USA,San Diego County,e9c88ede-f9db-4f42-aaf9-cc822bdadba5
60101,Male,58,Pine Needle Trl,,never_married,bachelors,arts_humanities,white,police_officer,Norton,Dennis,Lance,72,Addison,IL,USA,DuPage County,3abec066-e1bf-48c4-8bf2-02d697544c97
93703,Male,48,Western Ave,,married_present,less_than_9th,no_degree,mexican,police_officer,Goncalves,Rafael,Ambiorix,19,Fresno,CA,USA,Fresno County,9aca1d1b-54c9-47f5-b63c-b1562c54e6b5
45417,Male,37,E Norwich St,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Hillis,Rickey,Ernest,41,Dayton,OH,USA,Montgomery County,09f834e3-fb02-4f7d-928f-ef5cb19f48f6
28215,Male,63,Trace Drive,,married_present,some_college,no_degree,hispanic or latino other,police_officer,Adum,Michael,,116,Charlotte,NC,USA,Mecklenburg County,53c30d77-4599-4e35-a190-6a646bef9c9b
63640,Male,36,Mckinley W,,divorced,high_school,no_degree,white,police_officer,Harris,Thomas,Thomas,266,Farmington,MO,USA,Ste. Genevieve County,b30f278c-7e1d-4706-a516-8cec98ad2fcc
77505,Male,38,N Eastgate Dr,,never_married,some_college,no_degree,white,police_officer,Gardner,Jason,D,93,Pasadena,TX,USA,Harris County,dbe442ba-8c5e-49e1-97f8-dcfc5b72bda7
91761,Male,45,N Ebey Canyon Road,,never_married,some_college,no_degree,southeast asian,police_officer,Kustin,Freddy,,377,Ontario,CA,USA,San Bernardino County,771a8329-f61e-48d1-91be-91c71f0fd8c4
91941,Male,37,W Washington Av,,married_present,bachelors,business,white,police_officer,Stein,Wallace,Ronald,3,La Mesa,CA,USA,San Diego County,8cb0a598-c39c-45a8-a86d-97a796aefda4
46062,Female,40,Skyline Dr,,separated,bachelors,arts_humanities,white,police_officer,Brownlee,Faye,Kerry,199,Noblesville,IN,USA,Hamilton County,c6ebcdeb-84ba-4f23-ba8c-85e40e54646a
85711,Female,45,Puckett Ranch Rd,,married_present,some_college,no_degree,white,police_officer,Hendrix,Brenda,Therese,76,Tucson,AZ,USA,Pima County,b3af8c8f-3167-4288-9717-93834d67fdf3
64116,Female,42,105th Trail North,,never_married,bachelors,arts_humanities,black,police_officer,Evans,Irene,,263,Kansas City,MO,USA,Clay County,10a4869a-5fc3-497e-ade7-48f1e52e96a5
30705,Male,46,Lakehurst Ln,,married_present,associates,no_degree,white,police_officer,Jones,Anthony,Payne,108,Chatsworth,GA,USA,Gilmer County,3b35f402-04eb-4427-8f8d-97ace24c0ca0
84074,Male,42,Woodside Blvd,,married_present,some_college,no_degree,white,police_officer,Dicks,Mark,John,2,Tooele,UT,USA,Tooele County,01d5e4ce-6e9f-4b94-91d8-5abf77d03d87
85286,Male,48,Grand Ave NE,,never_married,some_college,no_degree,white,police_officer,Viscomi,Lawrence,Paul,733,Chandler,AZ,USA,Maricopa County,8399d02a-a75d-41b0-b48a-e84d37149622
82414,Male,62,County Road 70,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Barron,Michael,Lanford,79,Cody,WY,USA,Park County,ef867322-6b66-401b-aed0-a0483e3bddc1
75189,Female,26,Oak Hollow Drive,,never_married,some_college,no_degree,white,police_officer,Lee,Elizabeth,Elizabeth,84,Royse City,TX,USA,Rockwall County,950c02d2-74f9-4884-b587-cae7f6718745
37082,Female,32,Walden Road,,married_present,high_school,no_degree,white,police_officer,Abbey,Nicole,Jean,60,Kingston Springs,TN,USA,Williamson County,66f48a9a-8690-4a8b-afb0-d9325ede8126
33176,Male,40,9th Avenue,,divorced,bachelors,stem_related,black,police_officer,Newbill,Terrell,Demond,171,Miami,FL,USA,Miami-Dade County,1bf38e0f-8648-4620-9c82-dbabd26b95de
93551,Male,60,Rock Springs Rd,Apt A,married_present,high_school,no_degree,southeast asian,police_officer,Kwanbunbumpen,Paul,Quoc,158,Palmdale,CA,USA,Los Angeles County,f0223ef0-77d9-4333-8935-0918531bceb0
63020,Female,61,S Scott Ave,,never_married,some_college,no_degree,white,police_officer,Sturey,Betty,Lynn,24,De Soto,MO,USA,Washington County,2a86b2cf-8428-43e1-98d0-acea42ec86bb
16057,Male,48,Gadwall Dr,,married_present,high_school,no_degree,white,police_officer,Masterson,Austin,T,82,Slippery Rock,PA,USA,Mercer County,41f092ed-d4c9-48a1-bbdd-5422fac0ccb0
11225,Female,38,Reimer Avenue,,never_married,bachelors,stem,black,police_officer,Anderson,Jessica,Ann,298,Brooklyn,NY,USA,Kings County,f1372d91-6e11-40a4-9fd8-b37fac419897
90027,Male,35,Caminito Pasadero,,never_married,bachelors,arts_humanities,puerto rican,police_officer,Delgado,Oscar,,55,Los Angeles,CA,USA,Los Angeles County,10111835-6aa5-4375-84d4-00505d336fc8
1020,Male,59,Lexington Street,,married_present,bachelors,stem,white,police_officer,Serbin,Luke,Martin,404,Chicopee,MA,USA,Hampden County,65c95f30-f4af-4a05-a2f8-f0c118ab5ac5
61111,Male,34,Ridgestone Trl,,never_married,some_college,no_degree,mexican,police_officer,Appleberry,Elijah,Jose,797,Loves Park,IL,USA,Boone County,f9ffe783-7321-4fea-a0f9-fa040e9d7582
91364,Female,31,Avenue 264,Apt 1,married_present,bachelors,education,mexican,police_officer,Torres,Teresa,,216,Woodland Hills,CA,USA,Los Angeles County,d788f36f-a470-4fbd-9047-8ced6e579eb9
44123,Male,18,Monte Vista,,never_married,some_college,no_degree,white,police_officer,Reeves,Joshua,M,429,Euclid,OH,USA,Cuyahoga County,aa884f81-c009-439c-8077-63d5aef28991
6471,Male,47,Beecher St,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Morgan,David,L,18,North Branford,CT,USA,New Haven County,09fbce7e-d627-4a9b-be60-bb0409616ccf
78155,Male,32,5th St,,married_present,high_school,no_degree,mexican,police_officer,Garcia,Steven,Luis,113,Seguin,TX,USA,Guadalupe County,e6f7c8eb-fbe1-470b-9ed7-b0bea0d62177
49024,Male,44,N 37th St,,married_present,some_college,no_degree,white,police_officer,Bandy,Patrick,Christian,50,Portage,MI,USA,Kalamazoo County,9da309f3-b40b-4797-b9d3-d96f990f0caa
19144,Male,27,Dolphin Lane,,never_married,bachelors,arts_humanities,black,police_officer,Jordan,Calvin,Paul,440,Philadelphia,PA,USA,Philadelphia County,f4c7b290-cbdf-4c79-9090-99b9626533b8
41653,Male,29,Green Street,,divorced,some_college,no_degree,white,police_officer,Schatzle,Brock,Eugene,569,Prestonsburg,KY,USA,Pike County,15d8ba70-2a0b-4743-be4c-f97f47ca3fab
90011,Female,30,Grayfox Dr,,never_married,9th_12th_no_diploma,no_degree,black,police_officer,Gaskins,Amelia,E,27,Los Angeles,CA,USA,Los Angeles County,57b4bd2c-f805-4a4d-942d-df98d6b3519c
24740,Male,45,Candlelight Drive,Apt,divorced,high_school,no_degree,white,police_officer,Jenkins,Sean,Lagrange,59,Princeton,WV,USA,Mercer County,6057b18e-31c8-47bf-917b-d50986fe323d
74020,Male,42,NE 96th St,,married_present,graduate,education,white,police_officer,Sparks,Anastasios,Vincent,580,Cleveland,OK,USA,Pawnee County,0af40759-ee2d-46ed-bc69-67ad48439f79
84115,Male,47,S Valley View Dr,,never_married,bachelors,arts_humanities,mexican,police_officer,Bardales,Gerard,Manuel,319,Salt Lake City,UT,USA,Salt Lake County,0ae06e69-913a-41f8-9d6d-72801678b112
15090,Male,27,Shire Oaks Drive,,married_present,graduate,stem,white,police_officer,Weldon,Vincent,Michael,95,Wexford,PA,USA,Allegheny County,8e4dea91-4f0e-44c8-83e8-1d342384b25c
14586,Male,53,Longwood Dr,,married_present,bachelors,stem,american indian,police_officer,Rossell,Jose,Hebert,74,West Henrietta,NY,USA,Monroe County,aef8ef53-e3de-44db-affd-f0d1df2464b7
28205,Male,26,Briarcliff Dr,,never_married,graduate,arts_humanities,white,police_officer,Barlow,Daniel,Smith,137,Charlotte,NC,USA,Mecklenburg County,9e72920f-63f1-4a2b-93f0-fc772c3a87c6
37042,Male,71,Dickerson Pike,,widowed,high_school,no_degree,white,police_officer,Slocombe,Tyler,Lee,620,Clarksville,TN,USA,Montgomery County,025b2d74-33bc-4ef9-9ba3-c4849d017d5a
34221,Female,34,Carovel Ave,,married_present,high_school,no_degree,cuban,police_officer,Cuevas,Veronica,C,36,Palmetto,FL,USA,Manatee County,32952431-5270-4079-bf76-d081ff53e9f2
37412,Female,27,Morgan Branch Way,Cnd 1013,never_married,high_school,no_degree,black,police_officer,Mickles,Quinniece,Ann,105,Chattanooga,TN,USA,Hamilton County,7dfab610-86d0-4101-9733-f6cf7242a9d2
86351,Male,43,North 13th,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Gardella,James,Mitchell,93,Sedona,AZ,USA,Yavapai County,1a52e71a-223d-45da-9392-1afacf3f5a6d
12306,Male,43,Long Point Rd,,never_married,bachelors,arts_humanities,cuban,police_officer,Cruz,Daniel,D,99,Schenectady,NY,USA,Schenectady County,8ddcffb3-6246-43e9-807c-881d57ef3140
57218,Male,51,E 2nd St,,married_present,associates,no_degree,white,police_officer,Tarleton,David,W,78,Brandt,SD,USA,Deuel County,599032e6-91d4-4e81-8c87-b9bd6c3f770f
1938,Male,63,Wheatland Street,,married_present,graduate,stem,white,police_officer,Simpson,Cameron,W,490,Ipswich,MA,USA,Essex County,af075417-9a91-4f56-a590-34695e4dcb53
21771,Male,63,York Ave,,married_present,bachelors,arts_humanities,white,police_officer,Harkey,Adam,B,28,Mount Airy,MD,USA,Frederick County,e5a4b0b6-3540-453d-950e-5bf8259a395e
30809,Male,29,Emerald Point Drive,,never_married,associates,no_degree,mexican,police_officer,Valdes,Hector,L,18,Evans,GA,USA,Columbia County,c2f97641-50f5-4511-b999-5a28c75b388f
60439,Male,63,September Dr,,married_present,high_school,no_degree,white,police_officer,Combs,David,Joseph,333,Lemont,IL,USA,DuPage County,f77c01a1-1284-4ca9-bc8b-515d72f01f22
20032,Male,28,West Lake Shore Drive,,never_married,high_school,no_degree,east asian,police_officer,Chen,Chong,,14,Washington,DC,USA,District of Columbia,f5aa71b2-7ea2-4b48-b32d-7f8f6efa5c90
72405,Male,23,N Jot Dr,,married_present,some_college,no_degree,white,police_officer,Dray,Tyler,W,113,Jonesboro,AR,USA,Craighead County,f529ed21-ae9a-44e7-9c09-89dc220dc085
94070,Male,59,Walnut Ave,,married_present,bachelors,stem,white,police_officer,Carlson,Joshua,Lee,9,San Carlos,CA,USA,San Mateo County,4061743d-ea07-4a85-8f60-3c8c577eed49
33139,Male,40,Le Conte St,C,never_married,less_than_9th,no_degree,mexican,police_officer,Garcia,Harry,,23,Miami Beach,FL,USA,Miami-Dade County,65a2bdcc-c043-4541-a861-df6845366758
35244,Male,52,Bridgeview Ln,,married_present,associates,no_degree,white,police_officer,Hustead,Dennis,B,90,Birmingham,AL,USA,Shelby County,11067f00-e747-484c-a8ed-d23b2c7dbd20
93722,Male,29,Sierra Dr,Unit 206,never_married,bachelors,education,black,police_officer,Bain,Karl,L,187,Fresno,CA,USA,Fresno County,6eb8fc8a-a8be-4ffa-ac2d-05bcb01ee8d4
77003,Female,27,Lago Trl,,never_married,some_college,no_degree,mexican,police_officer,Barker,Brenda,,119,Houston,TX,USA,Harris County,c4e9bd60-4109-47fc-8fc4-a28cdff92c36
47906,Female,59,St James Pl,,married_present,graduate,arts_humanities,white,police_officer,Satterfield,Pearl,S,329,West Lafayette,IN,USA,Tippecanoe County,1358a54d-b0ea-4e96-b0db-553bb9b6efc3
32839,Male,59,45th St W,,separated,9th_12th_no_diploma,no_degree,black,police_officer,Crawford,Alvin,,323,Orlando,FL,USA,Orange County,d8814bd8-8964-4346-8c8d-7b364a8d0f80
